S/N,P/F_CODE,ID_01,time[s]_01,temp_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3G5V44C.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2965,sd0,3000,s2c,48560,sfc,48560,sd3,48654,s4c,49257,s28,49258,s08,49258,s0c,49259,s0c,49259,s0c,49260,s07,62738,s08,62738,s0c,62739,s0c,62740,s25,77343,s0c,77344,s02,77424,s04,77424,s2f,77426,s4a,77686,s48,79422,s43,79582,s4f,79632,s49,80670,s4c,81278,s49,86931,s4b,87004,s4b,87466,s02,87867,s2e,96742,s2f,96743,s2e,102417,s0c,102418,s2b,129056,s08,129056,s0c,129058,s0c,129059,s40,129060,s07,142468,s40,142469,s1f,142490,s0c,142491,s0c,142492,s0c,142492,s0c,142494,s0c,142496,s40,142496,s40,142497,s40,142498,s11,155224,s40,155224,s40,155225,s40,155226,s11,167900,s1f,167902,s0c,167903,s20,167904,s20,167910,s20,167911,s20,167920,s20,167921,s20,167926,s20,167926,s20,167933,s20,167937,s20,167989,s0c,167992,s15,168054,s15,168138,s15,168289,s15,168357,s15,168448,s15,168605,s15,168673,s15,168763,s15,168921,s43,169081,sd0,169116,sd0,169151,sd0,169185,s34,169186,s53,169274,s22,169277,s22,169306,s6a,169604,sfd,169660,s23,171548,s0c,171717,sfb,171717
C3G5V48C.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2966,sd0,3001,s2c,47049,sfc,47050,sd3,47144,s4c,47746,s28,47754,s08,47754,s0c,47755,s0c,47755,s0c,47756,s07,60827,s08,60827,s0c,60828,s0c,60828,s25,74749,s0c,74750,s02,74830,s04,74831,s2f,74832,s4a,75091,s48,76699,s43,76860,s4f,76909,s49,77947,s4c,78551,s49,84258,s4b,84330,s4b,84792,s02,85192,s2e,93538,s2f,93539,s2e,99267,s0c,99267,s2b,125104,s08,125104,s0c,125105,s0c,125106,s40,125106,s07,138078,s40,138079,s1f,138083,s0c,138083,s0c,138084,s0c,138084,s0c,138085,s0c,138086,s40,138086,s40,138087,s40,138088,s11,150446,s40,150447,s40,150448,s40,150448,s11,162758,s1f,162758,s0c,162758,s20,162759,s20,162760,s20,162761,s20,162762,s20,162763,s20,162764,s20,162764,s20,162765,s20,162766,s20,162775,s0c,162776,s15,162838,s15,162922,s15,163073,s15,163141,s15,163232,s15,163389,s15,163457,s15,163548,s15,163705,s43,163866,sd0,163901,sd0,163936,sd0,163970,s34,163971,s53,164061,s22,164063,s22,164078,s6a,164375,sfd,164385,s23,166273,s0c,166274,sfb,166275
C3G5V49C.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2896,sd0,2931,sd0,2966,sd0,3000,s2c,47831,sfc,47832,sd3,47926,s4c,48536,s28,48544,s08,48544,s0c,48545,s0c,48545,s0c,48546,s07,61370,s08,61370,s0c,61371,s0c,61371,s25,75326,s0c,75326,s02,75407,s04,75407,s2f,75408,s4a,75664,s48,77246,s43,77407,s4f,77456,s49,78495,s4c,79107,s49,84906,s4b,84979,s4b,85441,s02,85841,s2e,94204,s2f,94206,s2e,99690,s0c,99691,s2b,125042,s08,125043,s0c,125043,s0c,125044,s40,125045,s07,137822,s40,137823,s1f,137829,s0c,137830,s0c,137830,s0c,137831,s0c,137832,s0c,137833,s40,137833,s40,137834,s40,137835,s11,150004,s40,150005,s40,150006,s40,150007,s11,162078,s1f,162079,s0c,162079,s20,162080,s20,162081,s20,162082,s20,162084,s20,162084,s20,162086,s20,162086,s20,162088,s20,162088,s20,162100,s0c,162101,s15,162164,s15,162248,s15,162399,s15,162467,s15,162558,s15,162715,s15,162783,s15,162874,s15,163031,s43,163191,sd0,163226,sd0,163261,sd0,163296,s34,163296,s53,163386,s22,163388,s22,163417,s6a,163705,sfd,163717,s23,165605,s0c,165613,sfb,165614
C3G5V4AC.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2966,sd0,3000,s2c,47925,sfc,47925,sd3,48019,s4c,48606,s28,48614,s08,48615,s0c,48615,s0c,48616,s0c,48616,s07,61890,s08,61891,s0c,61891,s0c,61892,s25,75901,s0c,75901,s02,75982,s04,75982,s2f,75983,s4a,76238,s48,77893,s43,78054,s4f,78103,s49,79142,s4c,79733,s49,85422,s4b,85494,s4b,85956,s02,86356,s2e,94955,s2f,94956,s2e,100652,s0c,100653,s2b,126891,s08,126891,s0c,126892,s0c,126892,s40,126893,s07,140080,s40,140080,s1f,140083,s0c,140084,s0c,140085,s0c,140085,s0c,140086,s0c,140087,s40,140087,s40,140088,s40,140089,s11,152660,s40,152660,s40,152661,s40,152662,s11,165164,s1f,165164,s0c,165164,s20,165165,s20,165166,s20,165166,s20,165168,s20,165168,s20,165169,s20,165170,s20,165171,s20,165171,s20,165179,s0c,165180,s15,165242,s15,165326,s15,165478,s15,165546,s15,165636,s15,165793,s15,165861,s15,165952,s15,166109,s43,166270,sd0,166304,sd0,166339,sd0,166374,s34,166374,s53,166464,s22,166467,s22,166482,s6a,166769,sfd,166777,s23,168666,s0c,168667,sfb,168667
C3G5V4BC.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2966,sd0,3001,s2c,49489,sfc,49489,sd3,49583,s4c,50171,s28,50185,s08,50185,s0c,50186,s0c,50187,s0c,50187,s07,63530,s08,63531,s0c,63531,s0c,63532,s25,77676,s0c,77677,s02,77757,s04,77758,s2f,77759,s4a,78008,s48,79643,s43,79803,s4f,79853,s49,80891,s4c,81487,s49,87165,s4b,87238,s4b,87700,s02,88101,s2e,96731,s2f,96732,s2e,102514,s0c,102514,s2b,128832,s08,128833,s0c,128833,s0c,128834,s40,128835,s07,142107,s40,142108,s1f,142111,s0c,142112,s0c,142112,s0c,142113,s0c,142114,s0c,142114,s40,142115,s40,142116,s40,142116,s11,154786,s40,154787,s40,154788,s40,154789,s11,167351,s1f,167351,s0c,167352,s20,167352,s20,167353,s20,167353,s20,167355,s20,167355,s20,167356,s20,167356,s20,167358,s20,167358,s20,167365,s0c,167366,s15,167428,s15,167513,s15,167664,s15,167732,s15,167823,s15,167980,s15,168048,s15,168138,s15,168295,s43,168456,sd0,168491,sd0,168526,sd0,168561,s34,168561,s53,168651,s22,168653,s22,168682,s6a,168958,sfd,168965,s23,170853,s0c,170857,sfb,170857
C3G5V4EC.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2965,sd0,3000,s2c,47859,sfc,47859,sd3,47953,s4c,48546,s28,48554,s08,48555,s0c,48555,s0c,48556,s0c,48557,s07,61716,s08,61717,s0c,61717,s0c,61718,s25,75563,s0c,75564,s02,75644,s04,75645,s2f,75646,s4a,75893,s48,77547,s43,77707,s4f,77757,s49,78795,s4c,79390,s49,85070,s4b,85143,s4b,85605,s02,86006,s2e,94389,s2f,94390,s2e,100219,s0c,100220,s2b,126200,s08,126200,s0c,126201,s0c,126201,s40,126202,s07,139270,s40,139271,s1f,139273,s0c,139273,s0c,139274,s0c,139274,s0c,139275,s0c,139276,s40,139276,s40,139277,s40,139278,s11,151755,s40,151756,s40,151757,s40,151758,s11,164155,s1f,164156,s0c,164156,s20,164157,s20,164157,s20,164158,s20,164159,s20,164159,s20,164160,s20,164160,s20,164161,s20,164161,s20,164165,s0c,164165,s15,164228,s15,164312,s15,164463,s15,164531,s15,164622,s15,164779,s15,164847,s15,164938,s15,165095,s43,165255,sd0,165290,sd0,165325,sd0,165360,s34,165360,s53,165450,s22,165453,s22,165482,s6a,165756,sfd,165758,s23,167646,s0c,167649,sfb,167649
C3G5V4GC.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2966,sd0,3000,s2c,48231,sfc,48231,sd3,48325,s4c,48918,s28,48926,s08,48927,s0c,48927,s0c,48928,s0c,48928,s07,62275,s08,62276,s0c,62276,s0c,62277,s25,76311,s0c,76311,s02,76392,s04,76392,s2f,76393,s4a,76648,s48,78334,s43,78495,s4f,78544,s49,79583,s4c,80177,s49,85848,s4b,85921,s4b,86383,s02,86784,s2e,95299,s2f,95300,s2e,101202,s0c,101202,s2b,127577,s08,127577,s0c,127578,s0c,127578,s40,127579,s07,140830,s40,140831,s1f,140836,s0c,140837,s0c,140837,s0c,140838,s0c,140839,s0c,140840,s40,140840,s40,140841,s40,140842,s11,153463,s40,153464,s40,153464,s40,153465,s11,166033,s1f,166033,s0c,166034,s20,166034,s20,166036,s20,166036,s20,166039,s20,166039,s20,166041,s20,166041,s20,166043,s20,166044,s20,166059,s0c,166060,s15,166122,s15,166207,s15,166358,s15,166426,s15,166516,s15,166674,s15,166742,s15,166832,s15,166989,s43,167150,sd0,167185,sd0,167219,sd0,167254,s34,167255,s53,167345,s22,167347,s22,167376,s6a,167668,sfd,167683,s23,169571,s0c,169579,sfb,169580
C3G5V4HC.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2966,sd0,3001,s2c,46479,sfc,46479,sd3,46573,s4c,47178,s28,47186,s08,47187,s0c,47187,s0c,47188,s0c,47188,s07,60232,s08,60232,s0c,60233,s0c,60233,s25,74398,s0c,74399,s02,74479,s04,74479,s2f,74481,s4a,74739,s48,76329,s43,76489,s4f,76539,s49,77577,s4c,78180,s49,83886,s4b,83958,s4b,84421,s02,84821,s2e,93116,s2f,93117,s2e,98906,s0c,98906,s2b,124661,s08,124661,s0c,124662,s0c,124662,s40,124663,s07,137610,s40,137611,s1f,137614,s0c,137614,s0c,137615,s0c,137615,s0c,137616,s0c,137617,s40,137618,s40,137618,s40,137619,s11,149939,s40,149940,s40,149941,s40,149941,s11,162225,s1f,162226,s0c,162226,s20,162226,s20,162227,s20,162228,s20,162229,s20,162229,s20,162230,s20,162231,s20,162232,s20,162232,s20,162238,s0c,162239,s15,162301,s15,162385,s15,162536,s15,162605,s15,162695,s15,162852,s15,162920,s15,163011,s15,163169,s43,163329,sd0,163364,sd0,163399,sd0,163434,s34,163434,s53,163524,s22,163526,s22,163544,s6a,163841,sfd,163847,s23,165735,s0c,165736,sfb,165737
C3G5V4JC.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2966,sd0,3000,s2c,45693,sfc,45693,sd3,45787,s4c,46393,s28,46401,s08,46401,s0c,46402,s0c,46402,s0c,46403,s07,59168,s08,59168,s0c,59169,s0c,59169,s25,73134,s0c,73135,s02,73215,s04,73216,s2f,73217,s4a,73470,s48,75021,s43,75181,s4f,75231,s49,76269,s4c,76877,s49,82659,s4b,82731,s4b,83193,s02,83593,s2e,91651,s2f,91652,s2e,97334,s0c,97334,s2b,122570,s08,122571,s0c,122571,s0c,122572,s40,122573,s07,135237,s40,135238,s1f,135242,s0c,135242,s0c,135243,s0c,135243,s0c,135244,s0c,135245,s40,135246,s40,135246,s40,135247,s11,147326,s40,147327,s40,147328,s40,147329,s11,159349,s1f,159350,s0c,159350,s20,159351,s20,159352,s20,159353,s20,159355,s20,159355,s20,159356,s20,159357,s20,159358,s20,159359,s20,159369,s0c,159370,s15,159432,s15,159516,s15,159667,s15,159735,s15,159826,s15,159983,s15,160051,s15,160141,s15,160298,s43,160459,sd0,160494,sd0,160528,sd0,160563,s34,160564,s53,160654,s22,160656,s22,160671,s6a,160955,sfd,160964,s23,162852,s0c,162852,sfb,162853
C3G5V4KC.000,0,s01,62,sfc,62,s32,2733,s22,2736,s43,2897,sd0,2931,sd0,2965,sd0,2999,s2c,46586,sfc,46586,sd3,46680,s4c,47283,s28,47291,s08,47291,s0c,47292,s0c,47293,s0c,47293,s07,60324,s08,60325,s0c,60325,s0c,60326,s25,74316,s0c,74317,s02,74397,s04,74398,s2f,74399,s4a,74646,s48,76271,s43,76432,s4f,76481,s49,77520,s4c,78131,s49,83836,s4b,83909,s4b,84371,s02,84772,s2e,93279,s2f,93280,s2e,98846,s0c,98846,s2b,124574,s08,124575,s0c,124575,s0c,124576,s40,124577,s07,137516,s40,137517,s1f,137520,s0c,137520,s0c,137521,s0c,137521,s0c,137522,s0c,137523,s40,137524,s40,137524,s40,137525,s11,149839,s40,149840,s40,149840,s40,149841,s11,162115,s1f,162116,s0c,162116,s20,162117,s20,162118,s20,162118,s20,162120,s20,162120,s20,162121,s20,162121,s20,162122,s20,162123,s20,162130,s0c,162131,s15,162193,s15,162277,s15,162428,s15,162496,s15,162587,s15,162744,s15,162812,s15,162902,s15,163059,s43,163220,sd0,163255,sd0,163289,sd0,163324,s34,163325,s53,163414,s22,163416,s22,163446,s6a,163718,sfd,163723,s23,165611,s0c,165613,sfb,165614
